ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
899-39-8588|2718181652328938|Jeff|Spears|M|4963 Taylor Summit|Titusville|PA|16354|41.6382|-79.6855|11379|Patent attorney|1988-06-17|998830165431|adults_2550_male_urban.json
536-74-8231|180000377217684|Richard|Everett|M|60175 Patrick Station Apt. 426|Reno|NV|89509|39.498|-119.8239|276896|Insurance underwriter|1958-10-25|331187523882|adults_50up_male_urban.json
104-57-0243|3594167951034720|Paul|Lopez|M|1289 Rodney Trail|San Diego|CA|92103|32.7466|-117.1636|1241364|Teacher, early years/pre|1949-05-03|832625410506|adults_50up_male_urban.json
353-80-8660|180056897206664|Kayla|White|F|07750 Ayala Ville|Hialeah|FL|33018|25.9098|-80.3889|347944|IT trainer|1957-04-30|696040613445|adults_50up_female_urban.json
692-74-6249|5363528326054699|Peter|Price|M|04054 Roger Fork|Wells|ME|04090|43.3144|-70.5969|9589|Administrator, local government|1969-01-08|674757202034|adults_50up_male_urban.json
739-86-2643|344393661533541|Bryan|Craig|M|42852 David Station|Norwalk|CA|90650|33.9056|-118.0818|105549|Operational researcher|1997-02-14|724603092715|adults_2550_male_urban.json
042-09-8624|676102496632|Craig|Cook|M|70367 Jennifer Estates Apt. 146|Mission Viejo|CA|92692|33.6144|-117.6433|94804|Wellsite geologist|1998-10-15|997571441477|young_adults_male_urban.json
355-85-9714|4111116998218954|Carol|Patterson|F|742 Henderson Mount Suite 329|Chatfield|MN|55923|43.8362|-92.1574|4469|Music therapist|1956-12-11|36218577901|adults_50up_female_urban.json
407-08-1440|4593920985660|James|Weaver|M|62376 Reed Islands|Bowling Green|FL|33834|27.6019|-81.8507|7448|Teacher, special educational needs|1969-03-21|675475016088|adults_50up_male_urban.json
141-13-6542|4749701581515849|Michelle|Payne|F|39715 Wright Mall|Lafayette|CO|80026|39.998|-105.0963|26378|Charity officer|1962-07-23|5176547588|adults_50up_female_urban.json
489-08-3404|346185647983305|Taylor|Reeves|F|6084 Krause Falls|Star Prairie|WI|54026|45.2013|-92.5514|1809|Early years teacher|1960-09-09|175798659960|adults_50up_female_rural.json
096-47-0753|587009973336|Elizabeth|Christian|F|985 Katherine Terrace|Glennville|CA|93226|35.7377|-118.7169|282|Financial planner|1974-03-28|602365477210|adults_2550_female_rural.json
595-77-0136|4598972556252197615|Ryan|Bell|M|34230 Wendy Stream|Lawrence|KS|66047|38.9407|-95.2779|94117|Event organiser|1998-12-14|249738631220|young_adults_male_urban.json
554-83-9505|060428590636|Seth|Bailey|M|885 Parks Village|Stephenson|MI|49887|45.4166|-87.6258|2474|Radio broadcast assistant|1969-02-08|705699318693|adults_50up_male_rural.json
697-21-7987|2238404323428965|John|Hart|M|88607 Johnson Extension|Hebron|KY|41048|39.0755|-84.7007|13959|Arboriculturist|1957-02-20|784205050758|adults_50up_male_urban.json
786-34-5104|213147227291525|Alicia|Singh|F|43089 Bond Pines|San Antonio|TX|78238|29.451|-98.6169|1595797|Horticultural therapist|1983-06-13|269800730129|adults_2550_female_urban.json
602-68-6782|4618318581778026|Michael|Pacheco|M|05907 Justin Common Suite 724|Martinsville|VA|24112|36.6871|-79.8691|32646|Industrial/product designer|1955-12-22|214573638577|adults_50up_male_urban.json
386-61-4502|675916325607|Jeffrey|Aguirre|M|63964 Nicole Mountain Apt. 034|Buckhorn|KY|41721|37.301|-83.4936|788|Therapeutic radiographer|1979-03-20|308957016253|adults_2550_male_rural.json
726-47-0438|341288342834008|Heather|Cantu|F|07348 Mendez Shore|Belle Chasse|LA|70037|29.8345|-90.0042|15590|Clinical biochemist|1981-05-21|650783385751|adults_2550_female_urban.json
237-40-0117|213110009509712|Tracie|Jordan|F|323 Gray Extensions Apt. 118|Glendale|AZ|85301|33.5311|-112.1767|280389|Merchant navy officer|2003-12-30|941403275096|young_adults_female_urban.json
633-50-7969|4280134488266636|Daniel|Garrison|M|794 Mccullough Ferry Apt. 683|Nashville|TN|37214|36.1633|-86.6609|431336|Patent attorney|1998-03-22|437095813632|young_adults_male_urban.json
127-02-1319|4746508564281106|Julia|Freeman|F|380 Estrada Light|Anderson|IN|46011|40.1146|-85.7253|79310|Insurance claims handler|1933-02-03|97842862597|adults_50up_female_urban.json
087-06-5683|4923520890039590|Matthew|Pearson|M|7817 Sean Fort|Topeka|KS|66606|39.0583|-95.7095|163415|Licensed conveyancer|1954-11-05|482608555738|adults_50up_male_urban.json
232-85-9761|30579998097346|James|Anderson|M|9504 Bowen Plains Apt. 137|Athens|TX|75751|32.1935|-95.8432|24239|Barista|1971-03-21|8291747007|adults_50up_male_urban.json
565-18-2184|4443607727517004|Suzanne|Ferguson|F|167 Rodney Mount|Slippery Rock|PA|16057|41.0454|-80.0468|13909|Doctor, general practice|1987-06-07|81736346702|adults_2550_female_urban.json
872-06-4925|4190452603029342580|Jeffrey|Johnson|M|5858 Crystal Isle|El Monte|CA|91732|34.0705|-118.0149|90977|Programmer, applications|1951-03-01|473795418773|adults_50up_male_urban.json
369-68-1080|180090640048040|Shannon|Sparks|F|32774 Hull Lane|Arlington Heights|IL|60005|42.0639|-87.9856|79890|Electronics engineer|1975-02-25|476308908125|adults_2550_female_urban.json
087-71-1858|30351122503320|Janet|David|F|83725 Fuller Avenue Suite 655|Pittsburg|CA|94565|38.0031|-121.9172|84641|Dealer|1961-09-24|460458313828|adults_50up_female_urban.json
895-59-5094|4150937729202054|Julie|Harrington|F|405 Rhonda Station|Norman|OK|73069|35.2204|-97.4577|113857|Advertising account planner|1963-11-03|238333730778|adults_50up_female_urban.json
726-51-5645|3512995741284091|Emily|Wright|F|87585 Williams Mountains|Cincinnati|OH|45229|39.149|-84.4892|795220|Astronomer|1930-11-29|680144601107|adults_50up_female_urban.json
268-53-9176|6558215164279215|Brandon|Castro|M|1780 Laura Lane Apt. 279|Costa Mesa|CA|92626|33.6801|-117.9085|110851|Engineer, aeronautical|1966-08-27|293436069674|adults_50up_male_urban.json
816-14-1800|3541986271069999|Peter|Moore|M|715 Russo Mall Apt. 054|Kirkland|WA|98033|47.6786|-122.1894|74745|Customer service manager|1978-07-31|213024102710|adults_2550_male_urban.json
830-69-2496|3571616901965638|Denise|Day|F|6728 Ricky Center Apt. 547|Suffolk|VA|23435|36.8544|-76.4664|84522|Pharmacologist|1987-03-19|186435585805|adults_2550_female_urban.json
670-08-7249|4454834813396525837|Gloria|Carter|F|305 Mary Oval|Canton|OH|44720|40.8956|-81.433|192805|Politician's assistant|1948-09-17|301982116863|adults_50up_female_urban.json
118-70-3313|379504454158662|Casey|Rodriguez|F|654 Cruz Trace|Seattle|WA|98178|47.4924|-122.2359|837792|Radiographer, diagnostic|1967-01-15|654409206274|adults_50up_female_urban.json
475-18-9739|4397340971600336|Lisa|Richards|F|294 Carr Crossroad Suite 176|Kyle|TX|78640|29.9966|-97.8335|42954|Nurse, mental health|1959-11-08|513519172970|adults_50up_female_urban.json
830-53-6953|5274241507202859|Jennifer|Mayer|F|989 Crystal Manors Apt. 769|Asheboro|NC|27205|35.6396|-79.8509|54324|Nurse, children's|1965-10-13|423840852098|adults_50up_female_urban.json
052-62-2847|5509299775508966|Mikayla|Ball|F|9426 Lawrence Ways|Casselberry|FL|32707|28.6617|-81.3122|40689|Historic buildings inspector/conservation officer|1973-02-07|851225189790|adults_50up_female_urban.json
547-80-0552|30448036822109|Morgan|Ferguson|F|5758 Walker Plaza|Houston|TX|77012|29.7149|-95.2819|2906700|Medical technical officer|1940-10-23|677058006312|adults_50up_female_urban.json
758-93-6950|639036441637|Scott|Williams|M|600 Roger Streets|Wilmington|NC|28411|34.3033|-77.8039|186140|Engineer, drilling|1968-03-02|687012096563|adults_50up_male_urban.json
271-35-2216|3516066946537000|David|Miller|M|889 Benjamin Passage|Fruitport|MI|49415|43.1443|-86.1388|6480|Information officer|1970-08-24|230388054618|adults_50up_male_urban.json
239-20-8934|180079305271831|Barry|Roberts|M|36749 Caitlin Estate Apt. 849|Gainesville|FL|32653|29.7728|-82.3782|197025|Designer, graphic|1980-02-19|97904361685|adults_2550_male_urban.json
427-64-2549|30194922047373|Stephanie|Atkinson|F|07741 Jennifer Pine|Pittsburgh|PA|15241|40.3323|-80.081|687276|Market researcher|1968-02-09|728809599601|adults_50up_female_urban.json
115-80-0249|3594151411481309|Victoria|Werner|F|3704 Kimberly Island Suite 491|Lawrence|MA|01841|42.7115|-71.167|76383|Broadcast engineer|1974-01-07|634310984699|adults_2550_female_urban.json
653-63-4702|3529622942950491|Hailey|Bass|F|6160 Johnson Bridge Apt. 021|Glendale|AZ|85301|33.5311|-112.1767|280389|Financial risk analyst|1958-12-14|361959855556|adults_50up_female_urban.json
402-03-7336|4458383333289|Michelle|Ray|F|39103 Jacob Shores Suite 833|Delaware|OH|43015|40.2932|-83.0723|48107|Special effects artist|1985-08-08|592727668419|adults_2550_female_urban.json
055-98-6729|3563175347986211|Michael|Garza|M|66098 Mills Ford Apt. 069|Tallahassee|FL|32305|30.334|-84.287|245317|Scientist, research (medical)|1964-06-25|39669528075|adults_50up_male_urban.json
664-07-3698|4337865628919185896|Robin|Carter|F|1780 Hamilton Circles|Montgomery|AL|36117|32.3736|-86.1833|214703|Dramatherapist|1994-03-27|19602508654|adults_2550_female_urban.json
585-37-3401|4833595899675|Courtney|Pollard|F|5482 Arias Springs|Brentwood|NY|11717|40.7809|-73.2503|60745|Pension scheme manager|2000-04-15|403622493451|young_adults_female_urban.json
179-21-7790|6547140005539474|David|Collins|M|073 Ronald Loop Apt. 198|Chicago|IL|60639|41.9202|-87.7535|2680484|Doctor, general practice|1997-06-29|897755207825|adults_2550_male_urban.json
355-63-1831|4552937231020360|Timothy|Morrison|M|35648 Allison Route Suite 366|Seattle|WA|98148|47.4441|-122.3249|837792|Programmer, applications|1997-08-16|345549563846|adults_2550_male_urban.json
210-14-0334|180031152188238|Christine|Patrick|F|76256 Graham Roads Suite 252|Cordell|OK|73632|35.2788|-98.9511|3433|Accountant, chartered management|1998-06-24|742209345420|young_adults_female_urban.json
480-47-7065|30519722343293|Kathleen|Vincent|F|868 Patrick Neck Suite 994|Littleton|CO|80128|39.5918|-105.0832|320420|Photographer|1949-11-04|952858211167|adults_50up_female_urban.json
575-53-4261|38504821098305|Shelly|Holt|F|67749 Rodriguez Island|Austin|TX|78758|30.3764|-97.7078|940359|Surveyor, building control|1927-04-01|120081015753|adults_50up_female_urban.json
495-95-3817|6011691879864015|Heather|Graves|F|61692 Gallagher Plaza|Mira Loma|CA|91752|33.9938|-117.5236|30047|Clothing/textile technologist|1964-12-06|930375742174|adults_50up_female_urban.json
028-41-7139|4322046829358|Philip|Hernandez|M|09570 Melissa Way Suite 929|Van Nuys|CA|91401|34.1802|-118.4324|166616|Runner, broadcasting/film/video|1998-06-06|940558730360|young_adults_male_urban.json
463-58-6640|6543527382078270|Robert|Mendoza|M|408 Courtney Valleys Suite 070|Portland|OR|97202|45.484|-122.6365|841711|Systems analyst|1995-04-15|651869574731|adults_2550_male_urban.json
684-31-8234|5107328024239077|Christopher|Owen|M|454 Taylor Junctions|Milwaukee|WI|53216|43.0859|-87.9742|817312|Make|1949-11-22|369929855708|adults_50up_male_urban.json
654-44-6193|38175473301477|Joseph|Griffith|M|61049 Joshua Branch|Muncie|IN|47306|40.2023|-85.4082|93768|Special effects artist|1932-03-19|812035594381|adults_50up_male_urban.json
231-90-9940|5381966865199038|Adam|Knox|M|5720 Lucas Fords Suite 609|River Rouge|MI|48218|42.2692|-83.1364|7903|Information officer|1954-11-16|157710361604|adults_50up_male_urban.json
135-27-4197|6011951144964051|Jeffrey|Peterson|M|427 Allen Road|Wendell|NC|27591|35.798|-78.3926|19589|Loss adjuster, chartered|1995-02-13|679648339571|adults_2550_male_urban.json
198-37-1691|3528622726760927|Donna|Reese|F|131 Kelly Streets|Salem|OR|97302|44.9039|-123.0445|249657|Proofreader|1956-03-31|241014554798|adults_50up_female_urban.json
606-87-6517|3561432181009713|Michael|Hunt|M|93407 Briana Inlet|Palm Springs|CA|92264|33.8018|-116.517|45562|Minerals surveyor|1952-10-04|683357095012|adults_50up_male_urban.json
461-06-4379|4005077169873|Lisa|Norton|F|4487 Christopher Branch|Santa Ana|CA|92704|33.7249|-117.909|348131|Market researcher|1979-08-19|939703580006|adults_2550_female_urban.json
226-56-2194|4866336123930|Austin|Gray|M|386 Rice Via Apt. 597|Salt Lake City|UT|84124|40.6772|-111.8133|594043|Landscape architect|1966-09-09|461864741782|adults_50up_male_urban.json
070-31-1330|3581090488236193|Jaime|Hernandez|M|928 Lori Tunnel|Weldon|NC|27890|36.4206|-77.6035|2521|Chief Marketing Officer|1972-06-27|332811442502|adults_50up_male_urban.json
758-81-9880|30381714914957|Johnny|Chambers|M|6366 Christine Springs Suite 303|Teutopolis|IL|62467|39.132|-88.4767|3741|Audiological scientist|1977-12-18|30817773513|adults_2550_male_urban.json
788-65-4158|3590140675582831|Drew|Morton|M|1660 Bentley Land Suite 744|South Glens Falls|NY|12803|43.2836|-73.6294|7567|Surveyor, building control|1965-07-22|694739117944|adults_50up_male_urban.json
533-94-5219|4664152931921462|Jason|Young|M|87673 Andrew Viaduct Apt. 737|Mobile|AL|36695|30.6474|-88.2292|270712|Sales executive|1994-08-16|663105699869|adults_2550_male_urban.json
350-40-1738|4314330796942690|Sierra|Taylor|F|22693 Gonzalez Brook Apt. 275|Lady Lake|FL|32162|28.9471|-81.9971|74047|Doctor, general practice|1980-01-10|589892672022|adults_2550_female_urban.json
844-42-3644|213174431027164|Leslie|Ryan|F|04434 Turner Estates|Santa Rosa|CA|95401|38.4432|-122.7547|209844|Insurance broker|1942-02-08|799754311508|adults_50up_female_urban.json
822-90-7403|372925943326122|Rachel|Cisneros|F|91778 Weaver Trafficway Suite 696|Castle Rock|CO|80108|39.4455|-104.853|67419|Leisure centre manager|2005-03-12|560884455403|young_adults_female_urban.json
020-84-8576|6011342997267414|John|Shaw|M|2908 Ho Crest|Las Vegas|NV|89107|36.1705|-115.2176|1417793|Scientific laboratory technician|1972-06-22|282884757324|adults_50up_male_urban.json
519-36-3271|213199508464370|Heather|Drake|F|44400 Murray Junction Suite 552|Walnut Cove|NC|27052|36.3189|-80.1484|10624|Chief Executive Officer|1960-03-11|993527436218|adults_50up_female_urban.json
746-75-8280|374121632688455|Clinton|Ramirez|M|7996 Reyes Mission|Miami|FL|33175|25.7341|-80.4068|1737737|Control and instrumentation engineer|1986-12-01|716084248721|adults_2550_male_urban.json
724-29-9668|676206237387|Tracy|Smith|F|4479 Howard Rapid|Greene|IA|50636|42.916|-92.7583|1982|Doctor, hospital|1960-10-05|371684192986|adults_50up_female_rural.json
569-77-5480|341276259851081|David|Diaz|M|00860 Allison Isle|Farmington|MN|55024|44.6628|-93.1539|32406|English as a foreign language teacher|1963-11-13|48173940250|adults_50up_male_urban.json
840-74-3097|30213873063070|William|Long|M|22688 Brian Prairie|Rochester|MI|48307|42.6593|-83.1225|97195|Associate Professor|1994-07-26|729093272547|adults_2550_male_urban.json
228-58-8199|4344238818463120|Matthew|Anderson|M|366 Erica Falls|Cincinnati|OH|45215|39.2353|-84.4619|795220|Radiographer, therapeutic|1951-11-23|32102410548|adults_50up_male_urban.json
838-51-2871|676166118106|Katie|Hernandez|F|9724 William Street Suite 022|Salt Lake City|UT|84119|40.7016|-111.9461|594043|Psychotherapist, dance movement|1957-06-06|911179031350|adults_50up_female_urban.json
042-07-4045|373272129527408|Jacqueline|Nguyen|F|97837 Le Street|Decatur|IL|62526|39.8583|-88.9382|87793|Designer, blown glass/stained glass|1943-07-31|124829109603|adults_50up_female_urban.json
079-18-1649|373418125468275|Zachary|Fuentes|M|8969 Angela Spring Suite 736|Clearfield|UT|84015|41.1294|-112.0482|62494|Horticultural consultant|1990-06-17|337214426679|adults_2550_male_urban.json
697-60-0630|675976029669|Lori|Thomas|F|70798 Mary Shore Suite 479|Hinsdale|IL|60521|41.8001|-87.9287|17597|Retail merchandiser|1990-07-13|934809963841|adults_2550_female_urban.json
478-70-6396|6011930437009857|Charles|Williams|M|60973 Schultz Station Apt. 054|Wooster|OH|44691|40.8094|-81.9483|43753|Research officer, government|1975-03-22|692867921739|adults_2550_male_urban.json
069-09-5353|372824125397953|Jeffrey|Robles|M|168 Norris Club|Milwaukee|WI|53209|43.1188|-87.9478|817312|Chief Executive Officer|1966-06-16|920158591898|adults_50up_male_urban.json
136-76-5128|4827353200037998|Erica|Arnold|F|63528 Melissa Islands Suite 640|Buffalo|NY|14222|42.9164|-78.8763|564824|Television camera operator|1948-01-19|608035031381|adults_50up_female_urban.json
171-63-6198|5168719535193504|Nathan|White|M|9314 Chavez Street|Buhl|AL|35446|33.2306|-87.7547|2234|Estate agent|1958-10-27|535915834385|adults_50up_male_rural.json
643-51-4447|3571983246755029|Michelle|Watson|F|0828 Lin Views|Cape Elizabeth|ME|04107|43.6017|-70.2301|8980|Medical sales representative|1980-07-13|786247468903|adults_2550_female_urban.json
323-16-6821|675995030854|Katherine|Jordan|F|5186 Barbara Trail Apt. 847|Memphis|TN|38127|35.251|-90.0296|697385|Meteorologist|1955-05-07|817671996661|adults_50up_female_urban.json
815-95-2644|4953792252740|Tamara|Malone|F|431 Miller Course|Camden Wyoming|DE|19934|39.0991|-75.5966|12805|Advertising account executive|1981-07-28|359646443404|adults_2550_female_urban.json
528-33-7019|4220042765952427|Tammy|Brown|F|896 Duncan Drive Suite 393|Brainerd|MN|56401|46.3502|-94.1|29439|Conference centre manager|1998-11-17|403616233995|young_adults_female_urban.json
214-56-7012|6593978397057370|Jordan|Beck|M|657 Jessica Mill|Sylva|NC|28779|35.3481|-83.2031|16111|Investment analyst|1960-01-23|891522933402|adults_50up_male_urban.json
478-99-9332|4725866089103|Eddie|Padilla|M|25868 Reynolds Village|San Marcos|CA|92069|33.1444|-117.1697|89275|Television/film/video producer|1956-08-19|436828014094|adults_50up_male_urban.json
876-99-7012|213145692937671|Jessica|Leon|F|2354 Jennifer Stravenue Apt. 347|Tacoma|WA|98446|47.1285|-122.3736|323239|Investment analyst|1983-01-04|85003094637|adults_2550_female_urban.json
138-19-7767|3580174431949440|Michelle|Richard|F|466 Gray Square|Asheboro|NC|27203|35.7323|-79.7893|54324|Homeopath|1956-05-17|382446066492|adults_50up_female_urban.json
575-10-1346|4090517726903477639|Cynthia|Powell|F|5149 Carrillo Vista Apt. 055|Las Vegas|NV|89123|36.0383|-115.1462|1417793|Energy manager|1951-03-24|135021863086|adults_50up_female_urban.json
132-85-2636|370604791596399|Ashley|Anderson|F|950 Debbie Track|Elizabethtown|KY|42701|37.6848|-85.8784|48194|Airline pilot|1969-12-20|788068606977|adults_50up_female_urban.json
089-30-8999|4363864639044422184|Lydia|Mccullough|F|64148 Melissa Radial|Morral|OH|43337|40.6954|-83.2046|1108|Furniture conservator/restorer|1963-07-21|556677566171|adults_50up_female_rural.json
509-19-2941|349755167482065|Lori|Jordan|F|458 Jamie Union|Katy|TX|77493|29.8678|-95.8298|250975|Designer, interior/spatial|1991-07-28|597877293635|adults_2550_female_urban.json
304-11-0880|3506093925375121|Sharon|Perez|F|516 Trevor Skyway|Mesa|AZ|85208|33.3984|-111.6513|478404|Psychotherapist, dance movement|2002-03-19|617332873098|young_adults_female_urban.json
842-03-9743|2268092672985405|Renee|Warner|F|19622 Anderson Glen|Redwood City|CA|94062|37.4245|-122.296|104429|Legal executive|1988-11-15|198763767615|adults_2550_female_urban.json
